着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,6,サンアップルトン,牡4,56,柴田善臣,2:34.1,,**,8-8-8-7,35.1,2.4,1,474(+2),,,,[東]中野栄治,加藤ステーブル,"1,848.0"
2,5,7,ヒシヴィクトリー,牡5,57,木幡巧也,2:34.1,クビ,**,6-6-5-5,35.6,4.6,2,492(+2),,,,[東]牧光二,阿部雅英,738.0
3,4,4,ゴールドギア,牡5,57,田辺裕信,2:34.3,1.1/4,**,11-10-10-10,35.1,9.9,4,484(0),,,,[東]伊藤圭三,有馬博文,464.0
4,8,13,フィールインラヴ,牡5,57,津村明秀,2:34.5,1,**,9-10-10-10,35.3,32.2,11,444(-10),,,,[西]浅見秀一,大塚亮一,270.0
5,2,2,シロニイ,牡6,57,石川裕紀,2:34.5,クビ,**,1-1-2-1,36.5,24.5,8,514(0),,,,[西]池江泰寿,金子真人ホールディングス,182.0
6,7,10,マコトガラハッド,セ7,57,北村宏司,2:34.7,1.1/4,**,3-3-3-2,36.5,48.5,12,488(-4),,,,[西]鮫島一歩,ディアマント,
7,3,3,タイセイモナーク,牡4,56,石橋脩,2:35.0,1.1/2,**,4-4-3-4,36.8,11.8,5,484(-4),,,,[西]西村真幸,田中成奉,
8,8,12,サトノオンリーワン,牡5,57,Ｍ．デム,2:35.1,3/4,**,6-6-7-7,36.3,12.6,6,494(+22),,,,[東]堀宣行,里見治紀,
9,7,11,ノチェブランカ,牝5,55,ミナリク,2:35.4,1.3/4,**,4-5-5-5,36.9,7.7,3,462(0),,,,[東]国枝栄,吉田勝己,
10,6,9,ララエクラテール,牡8,57,大野拓弥,2:35.5,1/2,**,11-12-12-12,36.1,160.1,13,434(0),,,,[西]今野貞一,フジイ興産,
11,6,8,カイザーヴェッター,牡5,57,丸山元気,2:35.5,ハナ,**,9-8-8-9,36.6,15.0,7,492(+8),,,,[東]黒岩陽一,シルクレーシング,
12,4,5,ステイパーシスト,セ7,57,森泰斗,2:36.4,5,**,2-2-1-2,38.4,30.6,10,434(+2),,,,[東]尾関知人,吉田照哉,
中,1,1,ホウオウドリーム,牡6,57,吉田豊,,,**,13-13-13-13,,28.5,9,506(-2),,,,[西]矢作芳人,小笹芳央,
