着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,オリオンパッチ,牡3,56,田辺裕信,1:10.6,,**,4-2,36.6,2.8,1,500(+6),,,,[東]加藤征弘,陳立文,"1,540.6"
2,4,7,アルベルティーヌ,牝4,55,田中勝春,1:10.6,アタマ,**,5-5,36.5,7.2,4,450(+4),,,,[東]栗田徹,村野康司,611.6
3,5,9,アイアムハヤスギル,牡3,56,横山典弘,1:10.9,2,**,7-7,36.7,3.2,2,482(+2),,,,[東]奥平雅士,堀紘一,385.8
4,3,6,イナズママンボ,牝5,55,石川裕紀,1:11.2,1.3/4,**,8-8,36.7,88.9,13,470(0),,,,[西]高柳大輔,小泉賢悟,230.0
5,2,4,エタニティーワルツ,牡6,57,丸山元気,1:11.3,クビ,**,8-8,36.9,25.3,6,498(-6),,,,[東]大和田成,村島昭男,150.0
6,1,1,ブランメジェール,牝5,55,大野拓弥,1:11.3,ハナ,**,1-1,37.6,6.2,3,476(0),,,,[東]高木登,ノルマンディーサラブレッドレーシング,
7,5,10,ミスズマンボ,牝6,55,三浦皇成,1:11.3,クビ,**,5-5,37.2,36.6,7,446(0),,,,[西]安田翔伍,永井啓弍,
8,2,3,サンビショップ,セ7,57,丹内祐次,1:11.3,ハナ,**,14-15,36.1,66.8,11,468(-2),,,,[西]谷潔,三嶋牧場,
9,4,8,ポートナイトサイト,牝4,55,北村宏司,1:11.4,3/4,**,2-2,37.5,74.4,12,476(+10),,,,[東]伊藤大士,ライオンレースホース,
10,7,14,ポップシンガー,牝5,55,津村明秀,1:11.5,1/2,**,12-13,36.8,11.1,5,468(+6),,,,[東]鈴木伸尋,村山卓也,
11,8,15,フォーティプリンス,牡5,57,野中悠太,1:12.0,3,**,12-10,37.3,112.1,14,482(+4),,,,[東]小西一男,ホースアディクト,
12,3,5,トッカータ,牡4,57,武藤雅,1:12.1,1/2,**,16-13,36.8,38.8,9,496(+8),,,,[東]和田雄二,門野重雄,
13,8,16,メイショウアテン,牝5,55,内田博幸,1:12.1,クビ,**,14-15,37.0,240.2,16,478(+6),,,,[東]和田勇介,松本好雄,
14,7,13,ステラルーチェ,牡7,57,武士沢友,1:12.3,1,**,8-10,37.8,199.6,15,490(+6),,,,[東]蛯名利弘,池田草龍,
15,1,2,ハクナマタタ,牡3,56,黛弘人,1:12.4,1/2,**,2-2,38.5,37.1,8,500(+4),,,,[東]伊藤圭三,グランド牧場,
16,6,12,スマートシャヒーン,牡5,57,蛯名正義,1:14.7,大,**,8-10,40.2,45.0,10,494(+12),,,,[東]鹿戸雄一,大川徹,
