着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,アシャカダイキ,牝5,55,松岡正海,1:10.6,,**,12-11,35.8,25.4,10,494(+8),,,,[東]鈴木伸尋,吉冨学,"1,852.2"
2,3,4,アスタースウィング,牡5,57,勝浦正樹,1:10.7,1/2,**,5-2,36.5,15.2,8,514(-4),,,,[西]中竹和也,加藤久枝,739.2
3,6,11,ビービーサレンダー,牡6,57,武藤雅,1:10.9,1.1/4,**,12-13,36.1,14.5,7,498(-12),,,,[東]久保田貴,坂東牧場,464.6
4,7,12,ルッジェーロ,牡4,57,三浦皇成,1:11.0,1/2,**,5-2,36.9,3.8,1,520(0),,,,[東]鹿戸雄一,村木隆,270.0
5,6,10,サザンヴィグラス,牡4,57,野中悠太,1:11.0,クビ,**,8-7,36.7,126.8,14,494(0),,,,[東]根本康広,村山忠弘,182.0
6,4,6,ノーフィアー,牡5,57,池添謙一,1:11.1,クビ,**,3-2,37.2,5.4,2,502(0),,,,[東]佐藤吉勝,平本敏夫,
7,8,14,スミレ,牝6,55,ミナリク,1:11.1,クビ,**,15-13,36.1,12.1,5,462(-2),,,,[東]加藤征弘,林正道,
8,5,8,オーヴァーライト,牡4,57,戸崎圭太,1:11.3,1.1/4,**,11-11,36.6,6.2,4,506(-2),,,,[東]手塚貴久,サンデーレーシング,
9,2,2,ガンジー,牡8,57,石川裕紀,1:11.4,クビ,**,12-13,36.6,34.5,11,518(+2),,,,[西]宮本博,岡浩二,
10,3,5,スビールアスール,牝5,55,柴田大知,1:11.5,1/2,**,3-6,37.7,5.6,3,502(+6),,,,[東]武藤善則,アスール,
11,4,7,サニーダンサー,牡4,57,江田照男,1:11.6,3/4,**,1-1,38.0,46.2,12,478(-2),,,,[東]加藤征弘,陳立文,
12,2,3,ストロングトリトン,セ7,57,木幡初也,1:11.7,1/2,**,8-10,37.3,250.2,15,480(-4),,,,[東]鹿戸雄一,村木篤,
13,5,9,マンカストラップ,牡5,57,大野拓弥,1:11.8,クビ,**,8-7,37.4,16.2,9,496(-6),,,,[東]伊藤大士,ミルファーム,
14,1,1,フランシスコダイゴ,牡4,57,内田博幸,1:11.9,3/4,**,5-7,37.7,14.1,6,466(-6),,,,[東]武市康男,ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス,
15,8,15,ブロワ,牝6,55,杉原誠人,1:12.2,1.1/2,**,2-2,38.5,60.0,13,482(+6),,,,[東]大江原哲,ミルファーム,
